rc,nbonds,nbeads,frac_bonds_on,beadind_p_diff,beadind_nl_diff,beadind_p_sums,beadind_nl_sums,s_bias,p_bonds,nl_bonds,structure_id
1.5,10,46,0.4,1.760869565,3.413043478,0.586956522,2.369565217,-27.36522601,"[[3, 33], [3, 40], [14, 18], [16, 26]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.5,1.695652174,3.413043478,1.195652174,2.369565217,-27.38541689,"[[2, 34], [4, 32], [10, 14], [14, 18], [16, 26]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.5,1.086956522,3.413043478,1.239130435,2.369565217,-27.38609764,"[[4, 32], [10, 14], [14, 18], [16, 26], [26, 30]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.5,1.086956522,3.413043478,0.847826087,2.369565217,-27.39855363,"[[4, 32], [14, 18], [16, 26], [22, 26], [26, 30]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.5,1.673913043,3.413043478,0.826086957,2.369565217,-27.40435428,"[[3, 40], [4, 32], [14, 18], [22, 26], [26, 30]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.5,1.673913043,3.413043478,1.391304348,2.369565217,-27.40525035,"[[3, 40], [4, 32], [6, 10], [14, 18], [26, 30]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.6,1.130434783,3.413043478,1.869565217,2.369565217,-27.43330242,"[[2, 34], [6, 10], [10, 14], [14, 18], [22, 26], [26, 30]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.5,1.673913043,3.413043478,1.217391304,2.369565217,-27.43493794,"[[3, 40], [4, 32], [10, 14], [14, 18], [26, 30]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.5,1.673913043,3.413043478,1,2.369565217,-27.43827466,"[[3, 40], [4, 32], [10, 14], [22, 26], [26, 30]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.5,2.239130435,3.413043478,0.956521739,2.369565217,-27.44613016,"[[3, 33], [3, 40], [4, 32], [10, 14], [22, 26]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.4,2.326086957,3.413043478,0.5,2.369565217,-27.44779182,"[[2, 34], [3, 40], [4, 32], [16, 26]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.5,1.652173913,3.413043478,0.97826087,2.369565217,-27.449111,"[[3, 33], [4, 32], [14, 18], [16, 26], [26, 30]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.6,1.608695652,3.413043478,1.782608696,2.369565217,-27.45251882,"[[3, 33], [4, 32], [6, 10], [10, 14], [22, 26], [26, 30]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.5,1.695652174,3.413043478,1.326086957,2.369565217,-27.46518875,"[[2, 34], [4, 32], [6, 10], [16, 26], [26, 30]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.5,2.260869565,3.413043478,0.934782609,2.369565217,-27.46876043,"[[2, 34], [3, 33], [4, 32], [14, 18], [16, 26]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.5,1.739130435,3.413043478,0.97826087,2.369565217,-27.4692993,"[[2, 34], [3, 33], [14, 18], [16, 26], [26, 30]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.5,2.239130435,3.413043478,1.130434783,2.369565217,-27.47269285,"[[3, 33], [3, 40], [4, 32], [10, 14], [26, 30]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.5,2.239130435,3.413043478,0.782608696,2.369565217,-27.4764965,"[[3, 33], [3, 40], [4, 32], [14, 18], [22, 26]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.5,1.173913043,3.413043478,1.02173913,2.369565217,-27.48378253,"[[2, 34], [10, 14], [16, 26], [22, 26], [26, 30]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.6,1.695652174,3.413043478,1.434782609,2.369565217,-27.49212799,"[[2, 34], [3, 33], [10, 14], [14, 18], [22, 26], [26, 30]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.5,1.173913043,3.413043478,1.239130435,2.369565217,-27.49980607,"[[2, 34], [10, 14], [14, 18], [16, 26], [26, 30]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.5,1.282608696,3.413043478,1.260869565,2.369565217,-27.50143908,"[[3, 40], [6, 10], [14, 18], [16, 26], [26, 30]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.5,1.739130435,3.413043478,1.326086957,2.369565217,-27.50519981,"[[2, 34], [3, 33], [6, 10], [16, 26], [26, 30]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.5,1.717391304,3.413043478,1.043478261,2.369565217,-27.5201567,"[[3, 33], [3, 40], [10, 14], [14, 18], [22, 26]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.5,1.739130435,3.413043478,1.152173913,2.369565217,-27.52748048,"[[2, 34], [3, 33], [10, 14], [16, 26], [26, 30]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.5,2.239130435,3.413043478,1.130434783,2.369565217,-27.52990056,"[[3, 33], [3, 40], [4, 32], [6, 10], [22, 26]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.5,1.717391304,3.413043478,1.217391304,2.369565217,-27.53295673,"[[3, 33], [3, 40], [6, 10], [14, 18], [22, 26]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.5,2.239130435,3.413043478,0.956521739,2.369565217,-27.53611774,"[[3, 33], [3, 40], [4, 32], [14, 18], [26, 30]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.5,2.239130435,3.413043478,1.173913043,2.369565217,-27.54917046,"[[3, 33], [3, 40], [4, 32], [10, 14], [14, 18]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.6,1.695652174,3.413043478,1.608695652,2.369565217,-27.55024922,"[[2, 34], [3, 33], [6, 10], [14, 18], [22, 26], [26, 30]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.5,1.673913043,3.413043478,1.391304348,2.369565217,-27.55130921,"[[3, 40], [4, 32], [6, 10], [10, 14], [22, 26]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.4,1.717391304,3.413043478,0.543478261,2.369565217,-27.57565575,"[[3, 40], [4, 32], [16, 26], [26, 30]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.6,1.608695652,3.413043478,1.826086957,2.369565217,-27.57900188,"[[3, 33], [4, 32], [6, 10], [10, 14], [14, 18], [22, 26]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.5,1.282608696,3.413043478,1.47826087,2.369565217,-27.5850386,"[[3, 40], [6, 10], [10, 14], [14, 18], [16, 26]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.5,1.695652174,3.413043478,1.152173913,2.369565217,-27.60024487,"[[2, 34], [4, 32], [10, 14], [16, 26], [26, 30]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.5,2.239130435,3.413043478,1.304347826,2.369565217,-27.60261248,"[[3, 33], [3, 40], [4, 32], [6, 10], [26, 30]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.5,2.239130435,3.413043478,1.347826087,2.369565217,-27.60960168,"[[3, 33], [3, 40], [4, 32], [6, 10], [14, 18]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.5,1.717391304,3.413043478,1.391304348,2.369565217,-27.62266434,"[[3, 33], [3, 40], [6, 10], [14, 18], [26, 30]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.6,1.695652174,3.413043478,1.782608696,2.369565217,-27.63303389,"[[2, 34], [3, 33], [6, 10], [10, 14], [22, 26], [26, 30]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.6,1.608695652,3.413043478,2,2.369565217,-27.63423926,"[[3, 33], [4, 32], [6, 10], [10, 14], [14, 18], [26, 30]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.5,1.282608696,3.413043478,0.695652174,2.369565217,-27.65609008,"[[3, 40], [14, 18], [16, 26], [22, 26], [26, 30]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.5,1.673913043,3.413043478,1.173913043,2.369565217,-27.66864206,"[[3, 40], [4, 32], [6, 10], [22, 26], [26, 30]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.5,1.673913043,3.413043478,1.565217391,2.369565217,-27.67024459,"[[3, 40], [4, 32], [6, 10], [10, 14], [26, 30]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.6,1.695652174,3.413043478,1.826086957,2.369565217,-27.67254174,"[[2, 34], [3, 33], [6, 10], [10, 14], [14, 18], [22, 26]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.6,1.652173913,3.413043478,1.608695652,2.369565217,-27.6917996,"[[2, 34], [4, 32], [6, 10], [14, 18], [22, 26], [26, 30]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.6,2.217391304,3.413043478,1.391304348,2.369565217,-27.71741017,"[[2, 34], [3, 33], [4, 32], [10, 14], [14, 18], [22, 26]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.5,1.717391304,3.413043478,1.217391304,2.369565217,-27.73843033,"[[3, 33], [3, 40], [10, 14], [14, 18], [26, 30]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.5,1.717391304,3.413043478,1,2.369565217,-27.73937924,"[[3, 33], [3, 40], [10, 14], [22, 26], [26, 30]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.6,2.217391304,3.413043478,1.565217391,2.369565217,-27.76028893,"[[2, 34], [3, 33], [4, 32], [6, 10], [14, 18], [22, 26]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.5,1.282608696,3.413043478,1.086956522,2.369565217,-27.76415605,"[[3, 40], [10, 14], [14, 18], [16, 26], [26, 30]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.5,1.695652174,3.413043478,0.97826087,2.369565217,-27.77085869,"[[2, 34], [4, 32], [14, 18], [16, 26], [26, 30]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.6,1.652173913,3.413043478,1.434782609,2.369565217,-27.77107535,"[[2, 34], [4, 32], [10, 14], [14, 18], [22, 26], [26, 30]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.5,1.717391304,3.413043478,1.391304348,2.369565217,-27.78202967,"[[3, 33], [3, 40], [6, 10], [10, 14], [22, 26]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.5,1.717391304,3.413043478,0.826086957,2.369565217,-27.78254802,"[[3, 33], [3, 40], [14, 18], [22, 26], [26, 30]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.5,1.717391304,3.413043478,1.173913043,2.369565217,-27.78427264,"[[3, 33], [3, 40], [6, 10], [22, 26], [26, 30]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.5,2.282608696,3.413043478,0.956521739,2.369565217,-27.80250752,"[[2, 34], [3, 40], [4, 32], [10, 14], [22, 26]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.5,2.239130435,3.413043478,0.739130435,2.369565217,-27.80668115,"[[3, 33], [3, 40], [4, 32], [22, 26], [26, 30]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.5,1.652173913,3.413043478,0.760869565,2.369565217,-27.80860229,"[[3, 33], [4, 32], [16, 26], [22, 26], [26, 30]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.5,2.239130435,3.413043478,1.52173913,2.369565217,-27.83791594,"[[3, 33], [3, 40], [4, 32], [6, 10], [10, 14]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.5,1.717391304,3.413043478,1.565217391,2.369565217,-27.83942758,"[[3, 33], [3, 40], [6, 10], [10, 14], [26, 30]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.5,1.282608696,3.413043478,0.869565217,2.369565217,-27.85728695,"[[3, 40], [10, 14], [16, 26], [22, 26], [26, 30]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.4,1.760869565,3.413043478,0.543478261,2.369565217,-27.86865484,"[[3, 33], [3, 40], [16, 26], [26, 30]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.6,2.217391304,3.413043478,1.739130435,2.369565217,-27.8721991,"[[2, 34], [3, 33], [4, 32], [6, 10], [14, 18], [26, 30]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.5,1.739130435,3.413043478,0.760869565,2.369565217,-27.88234012,"[[2, 34], [3, 33], [16, 26], [22, 26], [26, 30]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.5,2.282608696,3.413043478,0.782608696,2.369565217,-27.88529239,"[[2, 34], [3, 40], [4, 32], [14, 18], [22, 26]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.6,1.695652174,3.413043478,2,2.369565217,-27.88740891,"[[2, 34], [3, 33], [6, 10], [10, 14], [14, 18], [26, 30]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.6,1.239130435,3.413043478,1.717391304,2.369565217,-27.89381568,"[[3, 40], [6, 10], [10, 14], [14, 18], [22, 26], [26, 30]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.5,1.282608696,3.413043478,1.043478261,2.369565217,-27.89608851,"[[3, 40], [6, 10], [16, 26], [22, 26], [26, 30]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.5,1.673913043,3.413043478,1.608695652,2.369565217,-27.90257461,"[[3, 40], [4, 32], [6, 10], [10, 14], [14, 18]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.6,1.652173913,3.413043478,1.826086957,2.369565217,-27.92317265,"[[2, 34], [4, 32], [6, 10], [10, 14], [14, 18], [22, 26]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.5,1.282608696,3.413043478,1.434782609,2.369565217,-27.94219898,"[[3, 40], [6, 10], [10, 14], [16, 26], [26, 30]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.6,2.217391304,3.413043478,1.565217391,2.369565217,-27.94284606,"[[2, 34], [3, 33], [4, 32], [10, 14], [14, 18], [26, 30]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.6,2.217391304,3.413043478,1.739130435,2.369565217,-27.9440033,"[[2, 34], [3, 33], [4, 32], [6, 10], [10, 14], [22, 26]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.4,2.369565217,3.413043478,0.5,2.369565217,-27.95057768,"[[2, 34], [3, 33], [3, 40], [16, 26]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.6,1.652173913,3.413043478,1.782608696,2.369565217,-27.95340327,"[[2, 34], [4, 32], [6, 10], [10, 14], [22, 26], [26, 30]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.5,2.260869565,3.413043478,0.891304348,2.369565217,-27.95846925,"[[2, 34], [3, 33], [4, 32], [16, 26], [26, 30]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.5,2.282608696,3.413043478,1.130434783,2.369565217,-27.98238723,"[[2, 34], [3, 40], [4, 32], [6, 10], [22, 26]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.5,2.282608696,3.413043478,1.130434783,2.369565217,-27.98335067,"[[2, 34], [3, 40], [4, 32], [10, 14], [26, 30]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.6,2.217391304,3.413043478,1.52173913,2.369565217,-28.00047447,"[[2, 34], [3, 33], [4, 32], [6, 10], [22, 26], [26, 30]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.5,2.282608696,3.413043478,1.173913043,2.369565217,-28.01755611,"[[2, 34], [3, 40], [4, 32], [10, 14], [14, 18]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.6,2.217391304,3.413043478,1.347826087,2.369565217,-28.06825916,"[[2, 34], [3, 33], [4, 32], [10, 14], [22, 26], [26, 30]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.5,2.282608696,3.413043478,0.956521739,2.369565217,-28.07150049,"[[2, 34], [3, 40], [4, 32], [14, 18], [26, 30]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.5,2.282608696,3.413043478,1.347826087,2.369565217,-28.08140139,"[[2, 34], [3, 40], [4, 32], [6, 10], [14, 18]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.5,1.695652174,3.413043478,0.760869565,2.369565217,-28.10380516,"[[2, 34], [4, 32], [16, 26], [22, 26], [26, 30]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.6,2.217391304,3.413043478,1.173913043,2.369565217,-28.10451253,"[[2, 34], [3, 33], [4, 32], [14, 18], [22, 26], [26, 30]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.5,1.717391304,3.413043478,1.608695652,2.369565217,-28.13329973,"[[3, 33], [3, 40], [6, 10], [10, 14], [14, 18]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.6,2.217391304,3.413043478,1.913043478,2.369565217,-28.15030608,"[[2, 34], [3, 33], [4, 32], [6, 10], [10, 14], [26, 30]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.5,2.282608696,3.413043478,1.304347826,2.369565217,-28.17837764,"[[2, 34], [3, 40], [4, 32], [6, 10], [26, 30]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.6,1.652173913,3.413043478,2,2.369565217,-28.19797303,"[[2, 34], [4, 32], [6, 10], [10, 14], [14, 18], [26, 30]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.5,2.326086957,3.413043478,0.956521739,2.369565217,-28.19931979,"[[2, 34], [3, 33], [3, 40], [10, 14], [22, 26]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.5,2.326086957,3.413043478,0.782608696,2.369565217,-28.26840808,"[[2, 34], [3, 33], [3, 40], [14, 18], [22, 26]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.6,2.217391304,3.413043478,1.956521739,2.369565217,-28.28382848,"[[2, 34], [3, 33], [4, 32], [6, 10], [10, 14], [14, 18]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.5,2.282608696,3.413043478,1.52173913,2.369565217,-28.29273108,"[[2, 34], [3, 40], [4, 32], [6, 10], [10, 14]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.5,2.282608696,3.413043478,0.739130435,2.369565217,-28.29455916,"[[2, 34], [3, 40], [4, 32], [22, 26], [26, 30]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.5,2.326086957,3.413043478,1.130434783,2.369565217,-28.3128122,"[[2, 34], [3, 33], [3, 40], [6, 10], [22, 26]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.5,2.326086957,3.413043478,1.347826087,2.369565217,-28.38348441,"[[2, 34], [3, 33], [3, 40], [6, 10], [14, 18]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.5,2.326086957,3.413043478,1.130434783,2.369565217,-28.39791547,"[[2, 34], [3, 33], [3, 40], [10, 14], [26, 30]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.5,2.847826087,3.413043478,1.086956522,2.369565217,-28.39883658,"[[2, 34], [3, 33], [3, 40], [4, 32], [10, 14]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
