state i bits,state j bits,layer,inner fpt,outer fpt
0000011001,0010011001,3,0.013955763439497611,325.4344958798742
1010000010,1011000010,3,0.015299143396467851,11.87465162336627
0000100110,0000101110,3,0.01800243914998815,2.687129127533262
0010010010,0010010110,3,0.013448690885505224,29.74660762887717
0100001100,1100001100,3,0.014822936557746028,3.1135051735439605
1000000101,1000010101,3,0.017244373865108343,3.011649116397871
0100100010,0101100010,3,0.014947203127051667,3.1761202727702247
0010010100,0010010101,3,0.015580941367480604,4.267365601288807
0101010000,0101010010,3,0.017198382478102396,3.0855776212539534
0100001100,0101001100,3,0.01581315301994239,3.134585065176581
0000001101,0000101101,3,0.016996624414884857,3.122652844079736
0101000100,0101001100,3,0.016871666672617358,3.1169546149246616
1000010100,1000110100,3,0.016301036057716684,3.14032396514894
0000100110,0100100110,3,0.014554170305467868,161.5432001691562
1000000101,1000000111,3,0.015943443113401307,3.142048367866838
0100100010,1100100010,3,0.01534465197096036,3.013687122177995
0001001001,0001001101,3,0.013900238347981804,48.76013089731552
1000010001,1000011001,3,0.016997676815386106,3.295703208827156
0000011100,0000011110,3,0.017772087295308235,2.254740363284431
1001010000,1001010100,3,0.014281240707768244,32.366481087328225
0101000001,0101100001,3,0.017261051840027877,3.1672996557158313
0001001010,0101001010,3,0.01512495116405634,3.114428432996187
0001100100,0001101100,3,0.016694459270945396,3.3809971839678794
0010010001,0010011001,3,0.016400256811433055,3.4052322233649863
0011010000,0011010100,3,0.014629530423321567,29.410233184116212
0001110000,0001110010,3,0.016640216191714397,3.2689290169475216
0000101100,0001101100,3,0.014733864436263493,157.63926428973465
0010000101,0010000111,3,0.015618818040281516,3.127974838567639
1001000010,1011000010,3,0.014331025126002058,49.09690332554298
1000010100,1000010101,3,0.01629173287765063,4.250754429452646
0010010100,0010110100,3,0.017024666629497587,3.531577673775543
0010000101,0010010101,3,0.016935453891379005,3.2802528864155205
1100100000,1110100000,3,0.013611512440668199,50.97958711556798
0100000110,0100001110,3,0.016498863265152423,3.3514458643973244
0000101100,1000101100,3,0.014921102375696042,196.54575345053587
0010010001,0110010001,3,0.013743104111861774,40.276459154496315
0001100100,0101100100,3,0.015626945219276232,2.9338631926405543
1010001000,1110001000,3,0.013187391044183053,7.103419149210657
0000001011,0000001111,3,0.013131552961197317,39.556288533775955
0101100000,1101100000,3,0.015627830148898316,4.479030705424665
0100000011,0100100011,3,0.017485282869084847,3.008151844483906
1000010010,1000010110,3,0.013355531982199437,26.55008891510085
0100100100,0100100110,3,0.017733105748535715,2.1019373881056187
0010001100,0010101100,3,0.018224500551440502,3.2141445967126643
0100110000,0100111000,3,0.01636166085241502,3.556973175010975
0000011010,1000011010,3,0.014902336576412469,234.48804525100456
1000001100,1000001101,3,0.01589603093240624,3.6887914109758424
0001000110,0001010110,3,0.017875180443662864,2.9283284125073794
0011100000,0011100001,3,0.016664893340447125,3.251034989295524
1010000100,1010000110,3,0.018340170386676583,2.2871398492218242
0001000011,0011000011,3,0.014462179727402037,64.77481130134252
0011001000,0011001100,3,0.014848943237680294,41.44834177234129
1010010000,1010011000,3,0.01659746434607665,3.5335517205161384
0000110100,0001110100,3,0.014515040065518316,101.5012125861658
0001101000,0001101010,3,0.018902507856999,2.9993328204824548
0111000000,0111100000,3,0.01725026489249455,3.367696710024308
0001010010,0101010010,3,0.015937190856084166,3.284243179342803
1101000000,1101000001,3,0.01760288833107598,3.310660778485468
0100001010,0100011010,3,0.015989423757204524,2.900335563609291
1000000011,1001000011,3,0.015651925847916803,7.639548379504999
0001010010,0001011010,3,0.017106267126976146,3.040277277097277
1100000010,1100100010,3,0.01755428897462367,3.1537388593960753
0000010011,0000010111,3,0.012544875689506688,42.87152125539652
0000011010,0001011010,3,0.014577672650333523,198.03103320149955
1000001010,1000001110,3,0.014415436862831027,31.081088412004135
0110000010,0110000011,3,0.016639168894525044,3.509570490956016
0010001001,0110001001,3,0.012696663186579107,38.55714659025498
1010010000,1110010000,3,0.014172214811599805,6.774523107539609
0100100100,0100110100,3,0.01612218291571196,3.1180884760512644
0100100001,0110100001,3,0.013276653444707779,44.182053864203155
0000110100,1000110100,3,0.014572509841516255,143.06499676827409
0011000001,1011000001,3,0.01694704480265454,6.774600590213516
1000100010,1000100011,3,0.01667472523439045,3.6370177451610926
0001101000,0001111000,3,0.015567291557911742,4.030832173205437
1010000100,1010010100,3,0.016852261220603557,3.155579287614243
0001011000,1001011000,3,0.01621907437656136,6.392478001502483
0010100010,0010100011,3,0.016476430732845933,3.308893323530605
0010001010,0010001110,3,0.014344693323200835,32.8141402822461
0100010100,1100010100,3,0.015789245770086162,3.1245479685917874
1000011000,1010011000,3,0.014579528923449981,43.72006580002724
0010000011,0011000011,3,0.014654218281507855,52.17308236479837
0110000010,0110100010,3,0.01666940826591799,3.195970185206915
1100000010,1100000011,3,0.016993024288068117,3.409263841345213
1000001001,1100001001,3,0.015836885791672764,3.7547896050145666
0101001000,0101011000,3,0.017349310717913347,2.999568394989968
0001010001,0001010101,3,0.012792006494047282,37.843360855754014
1101000000,1101100000,3,0.01688817288187253,2.9291346968910648
1001001000,1001001100,3,0.014325142861108251,42.50610675844562
0111000000,0111000001,3,0.01775849453377486,3.1667653254455734
0100010100,0101010100,3,0.015378636340344568,2.8536974605455274
0101001000,0101001010,3,0.017877285898464074,3.2487213844240483
0000010101,0000110101,3,0.016648321217741822,3.735898770691757
0010000011,1010000011,3,0.015079355679024723,31.947028269388582
1000001100,1000101100,3,0.01749390722734724,3.0670529261364083
1001100000,1001100001,3,0.017260425186933468,3.2594869608576276
0000101010,0000111010,3,0.01529991097140776,4.323613251672419
0010001100,0010001101,3,0.01646175808701774,3.9449227682758483
0100100001,0100101001,3,0.017644936390796104,3.09423528462098
1010000100,1010100100,3,0.016899909231341898,2.962640922018337
0101100000,0101100100,3,0.014565805759270458,31.90303156133183
0000001011,1000001011,3,0.01516252683554121,255.8808670873702
0111000000,0111000010,3,0.017761896355250564,3.1120627768083637
0010100010,0010110010,3,0.01614468685358413,3.2804463645080317
0000100101,0001100101,3,0.014278520753660014,119.82310983183277
1010000001,1010001001,3,0.016940019971138878,3.216697272251008
0010001100,0010001110,3,0.017277874955402322,2.1046362963309315
1011000000,1011000100,3,0.014909921881489017,33.04849830342407
1001100000,1001100010,3,0.017729967204823702,3.1239431815901813
0001010010,0011010010,3,0.014660011883018324,62.00510644955791
0101001000,0101001001,3,0.018206285821895544,3.0572544211270984
0001000011,0101000011,3,0.01522804469845664,3.0780533896595608
1100000010,1100010010,3,0.01726908755090899,2.9984990460933627
0000001011,0001001011,3,0.014493071853911074,220.68965327573207
0100001010,0100101010,3,0.017795240949371214,3.1651347252630533
0001000011,0001001011,3,0.017029791015221892,2.857995016159274
1000010010,1001010010,3,0.016622426875722365,7.023781323580502
1010000001,1110000001,3,0.013825346446290337,7.3835541530793485
0111000000,0111010000,3,0.016289695819833125,2.919990878125608
0010011000,0110011000,3,0.013525780927912123,36.74875684158505
0100110000,0110110000,3,0.013305583423282598,48.3214695031219
0011010000,1011010000,3,0.01734775831243736,6.507503824423533
0000100101,1000100101,3,0.0151217919963164,152.19394619316296
0001000110,0001100110,3,0.01822632628116596,2.894678963766008
0000101010,0000101011,3,0.015514844053584385,3.828374741112288
1001100000,1001110000,3,0.016872664242756893,3.3158642308973763
0010001100,0010011100,3,0.017037031452420307,3.7077109486253477
0001001001,1001001001,3,0.017181771157617272,6.303098636208427
0100100010,0100100110,3,0.01427031369318229,24.270503289287774
0001000110,0001000111,3,0.01341376708781194,7.580754078328829
1000001100,1000011100,3,0.016826972084465375,3.615818724658531
0011100000,0011110000,3,0.016806087650308582,3.6308364359859833
1000001001,1010001001,3,0.014681013032622535,41.7746632842767
0010010010,0011010010,3,0.014598235323450231,46.495269977240405
1010000010,1010000110,3,0.013946537244745703,24.638438499110368
0100000101,1100000101,3,0.015925178313195884,3.040739412568248
1000011000,1100011000,3,0.015858850864275822,3.7138051206549525
0100001010,0100001011,3,0.01675541566841438,3.378452641012467
1101000000,1101010000,3,0.01800285320503825,3.058971469899035
0011100000,0011100010,3,0.01689340390169421,3.0701723208852276
0000010101,0000010111,3,0.016519141852322006,3.0276198988139504
0101001000,0101101000,3,0.01747659988217133,3.4149636455571835
1000001100,1000001110,3,0.01710846586782646,2.3290271002107
0110000010,0110010010,3,0.01836975779687857,2.8310921144191825
0100100100,0100100101,3,0.01661203202421398,4.072816771197648
1101000000,1101000010,3,0.01748861686812224,3.140468912665622
0010010010,1010010010,3,0.014842291554827178,32.564841043338994
0100000101,0101000101,3,0.01532479791184357,3.122614516955229
0001101000,0001101001,3,0.017795195588590797,3.3588383284307173
1000100010,1000110010,3,0.016385354637565394,3.5107646610531904
1010000100,1010000101,3,0.015947826040734848,4.362489720955121
0101000001,0101010001,3,0.01859376667453254,2.890956214502329
0100010010,0100010011,3,0.01629703594315659,3.4153417511876487
0000011001,0100011001,3,0.014474321696138742,234.47107296999351
0010001010,0011001010,3,0.014466572992482917,48.03547672038904
1000010001,1010010001,3,0.01500046454685966,42.1636631018591
0011000010,0011001010,3,0.017930723014864553,2.8223151458317446
0010000011,0010000111,3,0.013240158595883572,36.037147149110154
0000001101,0000011101,3,0.015815358265276417,3.733746109652298
0101000100,0111000100,3,0.013785678249453424,44.957054200895016
0010100100,1010100100,3,0.015083589006184851,30.484539151046672
0001010001,1001010001,3,0.01633710859452176,6.3670675981002995
0001110000,0001110001,3,0.01729808166360494,3.0892252300350442
0000100011,0000110011,3,0.016245612207301995,3.613614540255337
1100000100,1101000100,3,0.016936801890088234,4.8219671350912705
0110100000,0110101000,3,0.016714674384380603,2.984321824738966
1000000101,1000100101,3,0.0189571741638158,2.7079985828799624
0010001010,1010001010,3,0.014687066978232044,31.38915765471433
0101000001,0101000011,3,0.017167104896430984,3.609895571676385
0000011100,0000111100,3,0.01612367020719109,3.8166712477929043
0011000010,0111000010,3,0.015207938896002167,2.770913470166847
0000001101,0000001111,3,0.016147250769654727,2.79516580331955
0010100100,0011100100,3,0.014467720828066823,37.83047598054193
1001000001,1001000101,3,0.013303686882838095,40.755481484667946
0101010000,0101110000,3,0.017009131326493714,3.360985788917322
1000010100,1000010110,3,0.01787320467295955,2.0018507965221923
0000100110,0010100110,3,0.014586245047554647,250.90813441918496
0001011000,0001011100,3,0.014884561748066946,51.51081398630313
1001000010,1101000010,3,0.014976386220848702,2.095378737598861
0100000011,0100010011,3,0.01805580753862105,2.7682563039966976
0101010000,0101010001,3,0.01595410045258007,3.1483524137655188
0010010100,0010010110,3,0.01743904217811821,2.118323515668129
0001100001,0001100011,3,0.016820680430325963,3.4399464598763374
0001001010,0011001010,3,0.015299022269915986,64.41122954461638
1000100100,1001100100,3,0.01650589126295543,5.5969606774646055
0011000001,0011000101,3,0.013311178554097204,39.00961435867687
0000011100,0000011101,3,0.015644752701027605,3.9855720522612543
0100000110,0110000110,3,0.01289078420451505,45.57138073659825
0000010011,1000010011,3,0.01480693219676812,251.83037416564775
0110000100,0111000100,3,0.01624146814860005,2.3647149442196116
1100100000,1100101000,3,0.016824430473203488,3.019780446663994
0010000101,0010100101,3,0.018301973567421623,3.1928294553288175
0000110010,0000110011,3,0.017153963084272573,3.7955777873848033
0001100001,0001110001,3,0.016453174864743143,3.540265831266792
0100101000,0110101000,3,0.013166754854582331,46.74381789430142
0011001000,1011001000,3,0.01808129926789687,7.446619295992082
1001000010,1001001010,3,0.01776358905614947,3.028850955279412
0000010011,0001010011,3,0.014381519308951799,214.85157760493155
0100010010,0100110010,3,0.01628716760760791,3.4470991292000894
1000000011,1000000111,3,0.012538435443333421,35.0561367073305
0001100100,0011100100,3,0.014654716821739418,64.58112305398961
1000001010,1001001010,3,0.01612859665714094,7.1892700359884385
0000011010,0000011110,3,0.014427096775477835,36.666491843826385
0110000100,1110000100,3,0.01544882863882255,4.217927450032679
0000010101,1000010101,3,0.014925185577584973,146.98397120124383
0011100000,1011100000,3,0.01603211060952371,6.426739913680847
0110000010,0111000010,3,0.015792186019628552,2.640479769464951
0010000011,0010100011,3,0.017068876745496484,3.1103378206846237
0000011010,0000011011,3,0.016766878654769474,3.678501803680345
0001001001,0001011001,3,0.016577486888230776,2.8376855665150678
0010000110,0010001110,3,0.016758897586269764,2.9505303490098913
0001001100,0011001100,3,0.014588466687163742,63.42380949451427
1000100010,1001100010,3,0.016237432756683146,7.213599547456052
0000110010,0000110110,3,0.014129046062583021,38.29889919907261
1001000100,1101000100,3,0.014884579031014245,2.107612644726912
0100000101,0100010101,3,0.01706837225181871,2.7986667332445583
0010101000,0110101000,3,0.013357003486416632,39.776402649334116
0001001001,0001001011,3,0.01664999978636108,3.381571919207372
1001000100,1001001100,3,0.016898444420570653,3.3341366746759276
0000010101,0001010101,3,0.014260231015610862,114.7448711656119
0100010100,0100110100,3,0.01615422869992757,3.328619546763988
0001100010,0011100010,3,0.013673473569521699,64.50452346762863
1000001100,1001001100,3,0.01637471379274452,6.616973156249498
1001010000,1001010010,3,0.01764722317498988,3.278298893993207
0110000010,1110000010,3,0.01513426207905047,3.9381505731083903
0010000110,0110000110,3,0.013593423689350381,34.26267673739899
0100010001,0100011001,3,0.017337715169238127,3.2122123125336586
1001000001,1001100001,3,0.016692543318476912,3.160948282605937
0101010000,0101010100,3,0.014595305713078075,31.80870463785074
0100000101,0100000111,3,0.01519560609081234,3.170437534213575
0001011000,0001111000,3,0.01631583151532857,4.234619673859542
0000110100,0000110101,3,0.015617693609942687,4.584148053034664
0101000010,0111000010,3,0.013673077501264308,44.07393208048731
0010100010,1010100010,3,0.015025085312081634,32.29586810331659
0011000001,0011100001,3,0.016975402448918993,3.3664299829127264
0001011000,0001011001,3,0.01646120666194881,3.1093030971699367
0000001011,0000011011,3,0.01688296551063951,3.5745974460293453
0000100101,0000100111,3,0.01623717304914702,3.0948435804490386
0010001100,0011001100,3,0.014419524312168277,43.75283485360336
0011010000,0011010010,3,0.018381850391197208,2.7883930593293824
0000110001,0000111001,3,0.01597179907418471,3.966658035802857
0000001110,0010001110,3,0.01442385951234401,284.0783667518361
0011000100,0011001100,3,0.016347614769995602,3.0733612604020726
0001110000,0001110100,3,0.014374572896870507,25.93836658519848
1000000110,1100000110,3,0.014938638110216645,3.4599046590163223
0100010100,0100010101,3,0.015832231578059967,4.290995172839007
1000000110,1000001110,3,0.01747493107888236,3.327184524367223
0010100010,0011100010,3,0.014558104564536212,48.76691483360605
0111000000,1111000000,3,0.017139900687141607,6.355334515652795
1000101000,1100101000,3,0.016124938381888786,3.8788504711259373
0011000100,0111000100,3,0.01499685910899364,2.7050181468870305
0000110001,0100110001,3,0.014079378868056288,239.98492361486055
1100000010,1101000010,3,0.015866348332915687,5.159198605905703
0010001100,1010001100,3,0.014464362784821959,31.065356978536908
0100010010,0100010110,3,0.013588424487870678,24.448427192052588
1000000011,1000100011,3,0.01781012768861341,3.03792343564032
0000011010,0000111010,3,0.015815417896185652,3.8163961145049488
0000100101,0000110101,3,0.01589186581778736,3.9629984871292563
0100001100,0100001101,3,0.016516940892758215,3.8322498049995937
0000000111,0100000111,3,0.013804540839628655,173.06809258595354
0011001000,0011001010,3,0.01749273360530652,3.010010012894053
0010010100,0011010100,3,0.01460171614765633,32.996771612972815
1000110000,1000111000,3,0.015866642605253167,3.4254348065780422
0000010110,0010010110,3,0.014467076288332574,247.6455465779939
1000100100,1000100110,3,0.01745085731800357,2.096407663424927
0100000011,1100000011,3,0.014918637114651257,3.056527930540329
0001101000,0001101100,3,0.01540787506113556,40.84152412431827
1000001010,1000011010,3,0.01673307140977798,3.228225977433558
0110010000,0110011000,3,0.016619554588813056,3.160248616158784
1011000000,1011100000,3,0.017524633581633756,3.137625618081243
0110000100,0110000110,3,0.01773079352799301,2.179210098207792
1000100100,1000110100,3,0.016269121240212726,3.2996930336334223
1010000010,1010000011,3,0.016605560844565128,3.5639969541372403
0011001000,0011011000,3,0.01683612617909127,3.2470120658056794
0001100001,1001100001,3,0.016570466907278723,6.029177390032481
0010010100,1010010100,3,0.015565302191822674,29.545270748810488
0100001010,0100001110,3,0.01454858798048269,32.24300602200699
0100000011,0101000011,3,0.01549407675878565,3.3566609306672057
1000110000,1100110000,3,0.015265074914319797,3.5574702637237468
0110000100,0110010100,3,0.01728600613594257,2.934425447116143
0100100010,0100100011,3,0.01625481937369963,3.271100250732284
0000101001,0100101001,3,0.014876866428733598,238.25392791797387
1000100001,1010100001,3,0.01426291747353817,41.067592774301595
0000111000,0010111000,3,0.01486144293971888,316.6709675618655
0000000111,0000001111,3,0.01786177455485743,2.6232610959567833
0010110000,0110110000,3,0.013368709192950103,39.64362309776975
0001000101,0101000101,3,0.01513873564623742,3.0126222750298157
1100000100,1100010100,3,0.017375546101304717,2.9628688064431867
0000100011,0001100011,3,0.014791673981526095,232.26025856230618
0001010100,0011010100,3,0.015236023007338685,61.715647806752465
0000101010,0000101110,3,0.014263015926844737,34.347577362625984
0101000001,1101000001,3,0.01706056987942543,4.49501758660342
1001001000,1001011000,3,0.016396442475216332,3.1715421045434153
0010100100,0010110100,3,0.016106145040754583,3.6905600772845464
0100011000,0110011000,3,0.012960449908241592,45.59095479563554
0000001101,1000001101,3,0.015216846424133696,182.19713042000862
1010000010,1010100010,3,0.0168524473064424,3.3320007530599898
1100000001,1110000001,3,0.013315561962762061,52.851046086764434
0000101100,0000101101,3,0.015171471025723316,4.283192971364171
1011000000,1011000001,3,0.01720198606884611,3.2996827840996295
0010001010,0010011010,3,0.016020329664987884,3.429589519741743
1100000100,1100000110,3,0.017047413951903508,1.9885103090246545
0101001000,0101001100,3,0.01562684144464097,43.04222858085507
0000100011,1000100011,3,0.015171388946120752,249.641867118611
1100010000,1100011000,3,0.01603917653561709,3.1652452727107776
0101100000,0101100001,3,0.0174470703482301,3.057902049393126
0000001101,0001001101,3,0.01413221330756841,154.82222027043665
0001010001,0001010011,3,0.015996471647601092,3.4822495539985816
0010100100,0010100110,3,0.01759786162157538,2.0463462566066317
0100001100,0100101100,3,0.017663654979726096,3.008293405790863
1001001000,1001001010,3,0.017514884096765434,3.054365605351577
0001000101,0001001101,3,0.017398677240527866,2.615232816956757
1000010100,1001010100,3,0.016292810601914495,6.006639203789994
0010110000,0010111000,3,0.016635821561373342,3.8253450439524403
0000010110,0100010110,3,0.014265934106969975,157.38476529782915
1100000100,1100000101,3,0.015554451706296973,4.075155509664131
0000000111,0010000111,3,0.014715682646510167,261.19434700088414
1011000000,1011000010,3,0.017380625513090806,2.9802501169338775
0100010010,1100010010,3,0.015062226159465477,2.943090030261356
0000101100,0000101110,3,0.017775516770674713,2.053513033980388
1000100001,1000101001,3,0.017594970744585894,3.2016927142385896
0010000101,0011000101,3,0.014196700583395786,41.731558932049985
1001100000,1001100100,3,0.014146525294839219,29.6121092808349
0110000100,0110100100,3,0.017070960507975127,3.379519712480473
1001001000,1001001001,3,0.01681590185099257,3.0226327356549763
0010100100,0010100101,3,0.016572581206042547,4.1610374404426045
0101100000,0101100010,3,0.01728276653605152,3.1131013038585875
0011001000,0011101000,3,0.01706535712299048,3.1374995565428043
0110000001,0110001001,3,0.017151347001855312,2.9530138216259165
0111000000,0111000100,3,0.014756381547806004,33.44144821271762
0000101100,0000111100,3,0.015950280786980055,4.10196514901133
0010001010,0010001011,3,0.016357858313243826,3.7209010993628393
1011000000,1011010000,3,0.017059119488709862,2.9999849546834447
0100010010,0101010010,3,0.015656669787718035,3.27135880497587
1100000010,1100000110,3,0.014202234959658914,25.500077849711587
0000010011,0000110011,3,0.01623033196743503,3.6694602289690157
1000001010,1000101010,3,0.017000662722982514,3.1598020650893934
0010000101,1010000101,3,0.015422931584861122,30.74016934955949
0001110000,1001110000,3,0.015703560917860047,6.655876850178389
0000111000,0100111000,3,0.014741156430352552,229.80206678512698
1000100001,1100100001,3,0.015628147934979818,3.722731639399844
0101100000,0101110000,3,0.016177514540187454,3.4527834219426112
0000010110,0000011110,3,0.015840043345182096,2.8500307838691192
0000101001,0010101001,3,0.014477074442276399,339.20583065510885
0010100010,0010100110,3,0.014426894785932442,27.87618517331902
1000110000,1010110000,3,0.015124871435285597,43.762040765854444
0001010100,0101010100,3,0.01559540210070769,3.3973989902787216
0010100001,0110100001,3,0.012917769221207995,38.1096885578877
0100001100,0100011100,3,0.016328492041694957,3.4851575197021027
0001000101,0011000101,3,0.014871889901225495,60.664121126323195
0101010000,1101010000,3,0.01652315429727267,5.109423618018731
0000110010,0001110010,3,0.013893454022759792,219.24914286659038
1000100010,1000100110,3,0.013931946893132317,24.856221910617478
1000001010,1000001011,3,0.01634066409653369,3.5096154733533216
1100010000,1110010000,3,0.01305959284038748,52.18685790198192
0010001010,0010101010,3,0.016666165651713416,3.0517797199687413
0100001001,0110001001,3,0.01367628846299075,47.352780783217085
0000011100,1000011100,3,0.015552756849980823,209.63725107519258
0110000010,0110000110,3,0.013555620802883027,25.123217136983033
1000100100,1000100101,3,0.015239927096709877,4.057429383331129
0011001000,0011001001,3,0.016035616430521052,3.070716539635344
1010000010,1010010010,3,0.017875063012040348,3.217011230600388
0100001100,0100001110,3,0.018139638137563606,2.1860417761812507
1100000001,1100001001,3,0.017281276772060667,3.014173472627879
0001010001,0001110001,3,0.015840281416260305,3.6269202838445356
1101000000,1101000100,3,0.014856537878430467,35.566089163160996
0000110010,1000110010,3,0.014932325777003473,238.19553160646413
1001001000,1001101000,3,0.01846784402744754,2.8792464286920465
0110000100,0110000101,3,0.015848417773816712,4.110657602496983
0100100010,0100110010,3,0.016761500319863856,3.1495898978179877
0010100001,0010101001,3,0.017060573085859204,3.2027941566124194
1000000101,1001000101,3,0.0157580696833389,6.285287044376146
0001010100,0001011100,3,0.016650142287115297,4.160096967182964
0011100000,0011100100,3,0.014895719614458517,29.118354970849172
1100000100,1100100100,3,0.017961895795033645,3.225669121221979
0000011100,0001011100,3,0.014278303609906062,180.65021428806745
1100001000,1110001000,3,0.014290120039158903,51.28830541897999
0010010010,0010110010,3,0.015506509995958604,3.5504608130416075
0100010001,0110010001,3,0.013522130665728405,45.405706127563846
1000010010,1000010011,3,0.017616361049809594,3.5391468931849763
1001000001,1001010001,3,0.017425956796893734,2.9900861917167023
0001100010,0001101010,3,0.017989811939222024,3.10735199597326
0000100011,0000100111,3,0.01282622777450579,43.188310558629276
0101001000,1101001000,3,0.017502149287203485,4.430628519494273
0000101010,0001101010,3,0.01387772001333273,225.47133733179206
1001000100,1011000100,3,0.014218686996550137,49.20941081963068
0001001100,0101001100,3,0.0158791261841515,3.3379848555738816
1010100000,1110100000,3,0.013990007795415371,6.755092697068398
1001000001,1001000011,3,0.016960092822609046,3.301058631806327
0001011000,0001011010,3,0.01739319779678836,3.006098186568479
1010100000,1010101000,3,0.016973478387004602,3.1530755891310487
0100000101,0100100101,3,0.01841929109731001,2.763944653955907
0001100010,0101100010,3,0.016196177207519327,3.1506456318694323
0100010100,0100010110,3,0.01799651091761731,2.3127542071807166
0001001001,0001101001,3,0.017322615125148842,3.084083696603349
1001010000,1001110000,3,0.016281351765700666,3.439593465864524
0101000001,0101000101,3,0.013449919759885149,41.965548497456865
0000101010,1000101010,3,0.015070879402788671,265.47969610042435
0010000011,0010010011,3,0.017989532870078616,2.9980520696744235
0011010000,0011010001,3,0.016445948394389422,3.4578426639575377
1110000000,1110001000,3,0.017031999975937157,3.0748426857160944
0100100100,0101100100,3,0.015695500289158715,2.828186684530461
0011010000,0011110000,3,0.01643060390429086,3.76966568177488
0001000110,1001000110,3,0.016513171932723156,6.230554871365687
1001010000,1001010001,3,0.017539102891926388,3.0803820514481584
1000000011,1000010011,3,0.01682147016219313,2.8674121565041677
1010000100,1011000100,3,0.01600617820422294,9.623300384282368
0100001010,1100001010,3,0.015231663923527206,3.113335190999335
0001100001,0001100101,3,0.013680606193514026,34.81291090793798
1000000110,1010000110,3,0.014000608661021662,42.26124657125345
0011000001,0011000011,3,0.01602909617823244,3.648471027440962
0000110100,0000110110,3,0.018016661917895107,2.2173586545277835
0000001110,0100001110,3,0.014451836390304753,194.65924310970072
0000110001,0010110001,3,0.01396649332625208,346.6396187319104
0100100100,1100100100,3,0.015998430514486225,3.047395750371804
1000101000,1010101000,3,0.014568937388584951,41.37212512769694
0100001010,0101001010,3,0.014874156524158324,3.232026070811113
0000001011,0000101011,3,0.017396471705322495,3.2776278938449446
0101000010,0101001010,3,0.017489543787876666,2.8609577712476972
0001101000,1001101000,3,0.017065214726059742,6.3902726362441955
0100000011,0100000111,3,0.012430881458025912,33.09729280762959
1000010010,1000110010,3,0.01628030905683836,3.4146202248891107
0011000001,0011010001,3,0.01778289245501669,2.94052580676462
0010010010,0010010011,3,0.016729001569063425,3.172198491261152
0000111010,0100111010,4,0.014611382779219098,196.733146127445
0111000100,0111000101,4,0.015919829287969416,4.201665974224768
0101100010,0101110010,4,0.0169266061693606,3.436395493832163
1100101000,1100101001,4,0.017399909447934767,3.12898847357743
1000100011,1100100011,4,0.015767562573425226,3.7755393731286553
1101000100,1101100100,4,0.01746278235910486,2.639071443795385
0000101011,0010101011,4,0.01446844085129631,303.9331570093297
0011100001,0011101001,4,0.017826509428570576,2.8949759598061897
1010110000,1011110000,4,0.015012833796651717,11.744972518896878
1000011001,1000011011,4,0.01700808624668132,3.2948424584952365
0010101001,0011101001,4,0.014523907675626732,51.93972460906631
1000110010,1010110010,4,0.015050154691449614,42.83679035522563
0000101110,0000111110,4,0.015721475868082205,4.173624593043869
1001100100,1001100101,4,0.01503965346779549,4.088951906874941
1011000010,1011010010,4,0.018253619119180737,2.8963983633101664
0101001100,0101001110,4,0.016466711067614655,2.0627894598934624
1101000001,1101001001,4,0.017814830122188863,2.820949883698398
0001110010,1001110010,4,0.01635447405451237,6.713381458104682
0010000111,1010000111,4,0.015652887731190685,31.09877785779023
0100011001,0100011101,4,0.013773873540390055,53.56928031114414
1110100000,1110100010,4,0.018889513925032037,3.2194832481304982
1100001001,1101001001,4,0.016414851153677912,4.892130557665043
1001001010,1001001011,4,0.016743120801330967,3.2183857311523916
0010100110,0010100111,4,0.014201239138114462,5.799737133595732
0011001010,0011101010,4,0.017092147547234662,3.1242761678840796
1101010000,1111010000,4,0.0143675234190296,50.010830072010606
0001011100,1001011100,4,0.01683398533232277,6.664550671304882
0111000010,0111000110,4,0.013692481879102318,22.389144941063265
0010101001,1010101001,4,0.015333138137500962,32.949128759988795
0110000011,0110001011,4,0.01762595147693976,2.9354642297658016
0101001001,0111001001,4,0.013983755231206254,43.63085663257809
1110100000,1110110000,4,0.016488351793307432,3.3154086825247115
0011100001,0111100001,4,0.015535974300667657,2.3012566416725657
0101001100,0101011100,4,0.017159868230981663,3.5191842215204217
1100000110,1100000111,4,0.014859166472879297,6.749023840787917
1000001101,1100001101,4,0.015492302309210271,3.60368402219804
0110000110,0110100110,4,0.017207354141586723,3.0033709376903612
1001100010,1001100110,4,0.013645940699941732,20.38970400216108
0010000111,0011000111,4,0.013954280137355557,41.99854636661096
1000011100,1010011100,4,0.01455662649654296,42.380252245347585
1000100011,1000101011,4,0.01791259348208554,3.1798368681614453
0110000110,0110000111,4,0.014799737880227846,6.541017728744681
0010001101,0110001101,4,0.01349382619343292,35.23928579663524
0001111000,0101111000,4,0.015517835310340577,2.9074668588938173
1010010100,1110010100,4,0.01438581942945545,6.326537829885461
1001100001,1101100001,4,0.01590901521232778,1.8577671666152948
1100000110,1100100110,4,0.016651036499539733,2.8547597820517177
0110001001,1110001001,4,0.01530085832340692,4.178804736481468
0011100010,0011100110,4,0.014376421733814931,19.559899541268216
0001010110,0001011110,4,0.016662801889018,3.885885278458204
1000000111,1001000111,4,0.01618613174165099,6.217060998273545
0010100011,0010101011,4,0.016922208296654234,3.3020026340832893
0001101001,0011101001,4,0.014162659838726532,62.18398261102133
